sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	assembly
APCL15_402510_L2913	L2913	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2913-RG.bam	NA
APCL15_370907_L2914	L2914	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2914-RG.bam	NA
APCL15_404146_L2915	L2915	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2915-RG.bam	NA
APCL15_016_L2916	L2916	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2916-RG.bam	NA
APCL15_400235_L2917	L2917	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2917-RG.bam	NA
APCL15_370885_L2918	L2918	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2918-RG.bam	NA
APCL15_404741_L2919	L2919	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2919-RG.bam	NA
APCL15_403866_L2920	L2920	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2920-RG.bam	NA
APCL15_402340_L2921	L2921	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2921-RG.bam	NA
APCL15_406108_L2922	L2922	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2922-RG.bam	NA
APCL15_010_L2923	L2923	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2923-RG.bam	NA
APCL15_403881_L2924	L2924	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2924-RG.bam	NA
APCL15_402971_L2925	L2925	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2925-RG.bam	NA
APCL15_400205_L2926	L2926	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2926-RG.bam	NA
APCL15_374339_L2927	L2927	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2927-RG.bam	NA
APCL15_363819_L2928	L2928	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2928-RG.bam	NA
APCL15_406535_L2929	L2929	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2929-RG.bam	NA
APCL15_374058_L2931	L2931	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2931-RG.bam	NA
APCL15_402799_L2932	L2932	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2932-RG.bam	NA
APCL15_375747_L2933	L2933	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2933-RG.bam	NA
APCL15_372957_L2934	L2934	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2934-RG.bam	NA
APCL15_406738_L2936	L2936	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2936-RG.bam	NA
APCL15_374351_L2937	L2937	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2937-RG.bam	NA
APCL15_375526_L2938	L2938	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2938-RG.bam	NA
APCL15_399786_L2939	L2939	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2939-RG.bam	NA
APCL15_374151_L2940	L2940	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2940-RG.bam	NA
APCL15_373033_L2941	L2941	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2941-RG.bam	NA
APCL15_374542_L2942	L2942	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2942-RG.bam	NA
APCL15_403994_L2943	L2943	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2943-RG.bam	NA
APCL15_011_L2944	L2944	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2944-RG.bam	NA
APCL15_371354_L2945	L2945	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2945-RG.bam	NA
APCL15_376294_L2946	L2946	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2946-RG.bam	NA
APCL15_013_L2947	L2947	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2947-RG.bam	NA
APCL15_148_L2948	L2948	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2948-RG.bam	NA
APCL15_373608_L2949	L2949	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2949-RG.bam	NA
APCL15_355592_L2950	L2950	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2950-RG.bam	NA
APCL15_372147_L2951	L2951	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2951-RG.bam	NA
APCL15_355417_L2952	L2952	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2952-RG.bam	NA
APCL15_370820_L2953	L2953	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2953-RG.bam	NA
APCL15_368057_L2954	L2954	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2954-RG.bam	NA
APCL15_372245_L2955	L2955	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2955-RG.bam	NA
APCL15_151_L2956	L2956	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2956-RG.bam	NA
APCL15_371253_L2957	L2957	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2957-RG.bam	NA
APCL15_354053_L2958	L2958	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2958-RG.bam	NA
APCL15_355541_L2959	L2959	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2959-RG.bam	NA
APCL15_373292_L2961	L2961	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2961-RG.bam	NA
APCL15_158_L2962	L2962	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2962-RG.bam	NA
APCL15_373116_L2963	L2963	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2963-RG.bam	NA
APCL15_356182_L2964	L2964	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2964-RG.bam	NA
APCL15_354219_L2965	L2965	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2965-RG.bam	NA
APCL15_157_L2966	L2966	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2966-RG.bam	NA
APCL15_156_L2967	L2967	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2967-RG.bam	NA
APCL15_375642_L2979	L2979	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2979-RG.bam	NA
APCL15_356492_L2980	L2980	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2980-RG.bam	NA
APCL15_064_L2981	L2981	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2981-RG.bam	NA
APCL15_069_L2982	L2982	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2982-RG.bam	NA
APCL15_373816_L2983	L2983	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2983-RG.bam	NA
APCL15_024_L2985	L2985	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2985-RG.bam	NA
APCL12_190_L2987	L2987	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2987-RG.bam	NA
APCL15_405714_L2989	L2989	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2989-RG.bam	NA
APCL15_374610_L2991	L2991	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2991-RG.bam	NA
APCL15_407195_L2992	L2992	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2992-RG.bam	NA
APCL15_044_L2993	L2993	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2993-RG.bam	NA
APCL15_021_L2995	L2995	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2995-RG.bam	NA
APCL15_371294_L2996	L2996	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2996-RG.bam	NA
APCL15_356529_L2998	L2998	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2998-RG.bam	NA
APCL15_042_L2999	L2999	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L2999-RG.bam	NA
APCL15_401616_L3004	L3004	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3004-RG.bam	NA
APCL15_373270_L3005	L3005	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3005-RG.bam	NA
APCL15_355444_L3006	L3006	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3006-RG.bam	NA
APCL14_154_L3009	L3009	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3009-RG.bam	NA
APCL15_404572_L3010	L3010	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3010-RG.bam	NA
APCL14_196_L3014	L3014	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3014-RG.bam	NA
APCL15_101_L3016	L3016	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3016-RG.bam	NA
APCL15_403698_L3019	L3019	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3019-RG.bam	NA
APCL15_108_L3020	L3020	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3020-RG.bam	NA
APCL15_040_L3022	L3022	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3022-RG.bam	NA
APCL15_149_L3023	L3023	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3023-RG.bam	NA
APCL15_137_L3028	L3028	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3028-RG.bam	NA
APCL15_065_L3030	L3030	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3030-RG.bam	NA
APCL15_007_L3031	L3031	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3031-RG.bam	NA
APCL15_071_L3035	L3035	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3035-RG.bam	NA
APCL15_152_L3036	L3036	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3036-RG.bam	NA
APCL15_402189_L3037	L3037	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3037-RG.bam	NA
APCL15_089_L3038	L3038	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3038-RG.bam	NA
APCL15_159_L3039	L3039	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3039-RG.bam	NA
APCL15_355054_L3040	L3040	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3040-RG.bam	NA
APCL15_070_L3041	L3041	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3041-RG.bam	NA
APCL12_203_L3042	L3042	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3042-RG.bam	NA
APCL15_400461_L3043	L3043	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3043-RG.bam	NA
APCL15_075_L3044	L3044	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3044-RG.bam	NA
APCL15_401342_L3045	L3045	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3045-RG.bam	NA
APCL15_403102_L3047	L3047	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3047-RG.bam	NA
APCL16_005_L3048	L3048	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3048-RG.bam	NA
APCL15_402770_L3049	L3049	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3049-RG.bam	NA
APCL15_354587_L3050	L3050	ddRADseq of Amphiprion clarkii	RAD-Seq	GENOMIC	Reduced Representation	single	Illumina	Illumina HiSeq 2500	ddRADseq using PstI and MluCI, and size selected to 375 ± 38 bp	bam	APCL_L3050-RG.bam	NA
