Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,ligation_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,TISSUE,intentional_duplicate (run),dangling_references (run)
SRR10118141,RAD-Seq,assembly,173,72379822,PRJNA563695,SAMN12747556,Model organism or animal,21002026,RUTGERS,2018-04-09,public,"sra,run.zq,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847532,Illumina HiSeq 2500,not applicable,L5637,SINGLE,Reduced Representation,GENOMIC,L5637,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_719_L5637,female,SRP220170,tail fin,,
SRR10118142,RAD-Seq,assembly,173,56059441,PRJNA563695,SAMN12747555,Model organism or animal,17131691,RUTGERS,2018-04-09,public,"bam,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847531,Illumina HiSeq 2500,not applicable,L5622,SINGLE,Reduced Representation,GENOMIC,L5622,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_728_L5622,male,SRP220170,tail fin,,
SRR10118143,RAD-Seq,assembly,173,70153222,PRJNA563695,SAMN12747554,Model organism or animal,20348069,RUTGERS,2018-04-09,public,"sra,bam,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847530,Illumina HiSeq 2500,not applicable,L5621,SINGLE,Reduced Representation,GENOMIC,L5621,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_727_L5621,female,SRP220170,tail fin,,
SRR10118144,RAD-Seq,assembly,173,31661557,PRJNA563695,SAMN12747553,Model organism or animal,11555394,RUTGERS,2018-04-09,public,"bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847529,Illumina HiSeq 2500,not applicable,L5620,SINGLE,Reduced Representation,GENOMIC,L5620,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_726_L5620,male,SRP220170,tail fin,,
SRR10118145,RAD-Seq,assembly,173,76071606,PRJNA563695,SAMN12747552,Model organism or animal,21326628,RUTGERS,2018-04-09,public,"run.zq,bam,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847528,Illumina HiSeq 2500,not applicable,L5618,SINGLE,Reduced Representation,GENOMIC,L5618,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_724_L5618,male,SRP220170,tail fin,,
SRR10118146,RAD-Seq,assembly,173,61369250,PRJNA563695,SAMN12747551,Model organism or animal,18251065,RUTGERS,2018-04-09,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847527,Illumina HiSeq 2500,not applicable,L5615,SINGLE,Reduced Representation,GENOMIC,L5615,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_721_L5615,male,SRP220170,tail fin,,
SRR10118147,RAD-Seq,assembly,173,63788283,PRJNA563695,SAMN12747550,Model organism or animal,18657174,RUTGERS,2018-04-09,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847526,Illumina HiSeq 2500,not applicable,L5614,SINGLE,Reduced Representation,GENOMIC,L5614,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL18_720_L5614,not applicable,SRP220170,tail fin,,
SRR10118148,RAD-Seq,assembly,173,37644436,PRJNA563695,SAMN12746855,Model organism or animal,13179268,RUTGERS,2017-05-22,public,"sra,bam,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847525,Illumina HiSeq 2500,not applicable,L4427,SINGLE,Reduced Representation,GENOMIC,L4427,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_193_L4427,male,SRP220170,tail fin,,
SRR10118149,RAD-Seq,assembly,173,52677250,PRJNA563695,SAMN12747549,Model organism or animal,16189454,RUTGERS,2017-06-09,public,"sra,run.zq,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847524,Illumina HiSeq 2500,not applicable,L5612,SINGLE,Reduced Representation,GENOMIC,L5612,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_547_L5612,female,SRP220170,tail fin,,
SRR10118150,RAD-Seq,assembly,173,68942600,PRJNA563695,SAMN12747548,Model organism or animal,20034839,RUTGERS,2017-06-09,public,"bam,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847523,Illumina HiSeq 2500,not applicable,L5611,SINGLE,Reduced Representation,GENOMIC,L5611,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_546_L5611,not applicable,SRP220170,tail fin,,
SRR10118151,RAD-Seq,assembly,173,49506112,PRJNA563695,SAMN12747547,Model organism or animal,15537700,RUTGERS,2017-06-09,public,"bam,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6847522,Illumina HiSeq 2500,not applicable,L5610,SINGLE,Reduced Representation,GENOMIC,L5610,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_543_L5610,not applicable,SRP220170,tail fin,,
SRR10118152,RAD-Seq,assembly,173,38547303,PRJNA563695,SAMN12747546,Model organism or animal,13209124,RUTGERS,2017-06-09,public,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847521,Illumina HiSeq 2500,not applicable,L5609,SINGLE,Reduced Representation,GENOMIC,L5609,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_538_L5609,not applicable,SRP220170,tail fin,,
SRR10118153,RAD-Seq,assembly,173,30721983,PRJNA563695,SAMN12747545,Model organism or animal,11452788,RUTGERS,2017-06-08,public,"bam,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847520,Illumina HiSeq 2500,not applicable,L5608,SINGLE,Reduced Representation,GENOMIC,L5608,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_528_L5608,not applicable,SRP220170,tail fin,,
SRR10118154,RAD-Seq,assembly,173,65648825,PRJNA563695,SAMN12747544,Model organism or animal,19602946,RUTGERS,2017-06-06,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847519,Illumina HiSeq 2500,not applicable,L5607,SINGLE,Reduced Representation,GENOMIC,L5607,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_521_L5607,not applicable,SRP220170,tail fin,,
SRR10118155,RAD-Seq,assembly,173,32893433,PRJNA563695,SAMN12747543,Model organism or animal,11909369,RUTGERS,2016-06-03,public,"sra,run.zq,bam","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847518,Illumina HiSeq 2500,not applicable,L5606,SINGLE,Reduced Representation,GENOMIC,L5606,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL16_484_L5606,male,SRP220170,tail fin,,
SRR10118156,RAD-Seq,assembly,173,34205964,PRJNA563695,SAMN12747542,Model organism or animal,12247142,RUTGERS,2017-06-04,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847517,Illumina HiSeq 2500,not applicable,L5602,SINGLE,Reduced Representation,GENOMIC,L5602,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_405_L5602,not applicable,SRP220170,tail fin,,
SRR10118157,RAD-Seq,assembly,173,46936531,PRJNA563695,SAMN12747541,Model organism or animal,15184278,RUTGERS,2017-06-04,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847516,Illumina HiSeq 2500,not applicable,L5601,SINGLE,Reduced Representation,GENOMIC,L5601,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_403_L5601,not applicable,SRP220170,tail fin,,
SRR10118158,RAD-Seq,assembly,173,107531830,PRJNA563695,SAMN12747540,Model organism or animal,28939963,RUTGERS,2017-06-03,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847515,Illumina HiSeq 2500,not applicable,L5600,SINGLE,Reduced Representation,GENOMIC,L5600,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_397_L5600,male,SRP220170,tail fin,,
SRR10118159,RAD-Seq,assembly,173,33855761,PRJNA563695,SAMN12746854,Model organism or animal,12314212,RUTGERS,2017-05-22,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847514,Illumina HiSeq 2500,not applicable,L4426,SINGLE,Reduced Representation,GENOMIC,L4426,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_191_L4426,male,SRP220170,tail fin,,
SRR10118160,RAD-Seq,assembly,173,67432618,PRJNA563695,SAMN12747539,Model organism or animal,19754520,RUTGERS,2017-06-03,public,"bam,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847513,Illumina HiSeq 2500,not applicable,L5599,SINGLE,Reduced Representation,GENOMIC,L5599,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_394_L5599,not applicable,SRP220170,tail fin,,
SRR10118161,RAD-Seq,assembly,173,72642536,PRJNA563695,SAMN12747538,Model organism or animal,21631260,RUTGERS,2017-06-03,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847512,Illumina HiSeq 2500,not applicable,L5598,SINGLE,Reduced Representation,GENOMIC,L5598,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_390_L5598,female,SRP220170,tail fin,,
SRR10118162,RAD-Seq,assembly,173,71165666,PRJNA563695,SAMN12747537,Model organism or animal,20554837,RUTGERS,2017-06-03,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6847511,Illumina HiSeq 2500,not applicable,L5597,SINGLE,Reduced Representation,GENOMIC,L5597,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_388_L5597,not applicable,SRP220170,tail fin,,
SRR10118163,RAD-Seq,assembly,173,119132256,PRJNA563695,SAMN12747536,Model organism or animal,31299735,RUTGERS,2017-06-03,public,"sra,bam,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847510,Illumina HiSeq 2500,not applicable,L5596,SINGLE,Reduced Representation,GENOMIC,L5596,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_385_L5596,male,SRP220170,tail fin,,
SRR10118164,RAD-Seq,assembly,173,74981391,PRJNA563695,SAMN12747535,Model organism or animal,21480823,RUTGERS,2017-06-02,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6847509,Illumina HiSeq 2500,not applicable,L5595,SINGLE,Reduced Representation,GENOMIC,L5595,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_380_L5595,not applicable,SRP220170,tail fin,,
SRR10118165,RAD-Seq,assembly,173,67147360,PRJNA563695,SAMN12747534,Model organism or animal,19674846,RUTGERS,2017-06-02,public,"sra,bam,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847508,Illumina HiSeq 2500,not applicable,L5594,SINGLE,Reduced Representation,GENOMIC,L5594,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_367_L5594,male,SRP220170,tail fin,,
SRR10118166,RAD-Seq,assembly,173,63820675,PRJNA563695,SAMN12747533,Model organism or animal,18739930,RUTGERS,2017-06-02,public,"run.zq,bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847507,Illumina HiSeq 2500,not applicable,L5593,SINGLE,Reduced Representation,GENOMIC,L5593,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_365_L5593,female,SRP220170,tail fin,,
SRR10118167,RAD-Seq,assembly,173,93346984,PRJNA563695,SAMN12747532,Model organism or animal,25374867,RUTGERS,2017-06-02,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847506,Illumina HiSeq 2500,not applicable,L5592,SINGLE,Reduced Representation,GENOMIC,L5592,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_363_L5592,not applicable,SRP220170,tail fin,,
SRR10118168,RAD-Seq,assembly,173,20777016,PRJNA563695,SAMN12747531,Model organism or animal,9132909,RUTGERS,2017-05-30,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847505,Illumina HiSeq 2500,not applicable,L5591,SINGLE,Reduced Representation,GENOMIC,L5591,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_347_L5591,male,SRP220170,tail fin,,
SRR10118169,RAD-Seq,assembly,173,44428228,PRJNA563695,SAMN12747530,Model organism or animal,14568889,RUTGERS,2017-05-30,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847504,Illumina HiSeq 2500,not applicable,L5590,SINGLE,Reduced Representation,GENOMIC,L5590,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_338_L5590,female,SRP220170,tail fin,,
SRR10118170,RAD-Seq,assembly,173,34241745,PRJNA563695,SAMN12746853,Model organism or animal,12314463,RUTGERS,2017-05-22,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847503,Illumina HiSeq 2500,not applicable,L4425,SINGLE,Reduced Representation,GENOMIC,L4425,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:56:00Z,1,APCL17_190_L4425,male,SRP220170,tail fin,,
SRR10118171,RAD-Seq,assembly,173,43290445,PRJNA563695,SAMN12747529,Model organism or animal,14141062,RUTGERS,2017-05-30,public,"bam,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847502,Illumina HiSeq 2500,not applicable,L5589,SINGLE,Reduced Representation,GENOMIC,L5589,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_333_L5589,male,SRP220170,tail fin,,
SRR10118172,RAD-Seq,assembly,173,85827568,PRJNA563695,SAMN12747528,Model organism or animal,23932071,RUTGERS,2017-05-30,public,"run.zq,bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847501,Illumina HiSeq 2500,not applicable,L5588,SINGLE,Reduced Representation,GENOMIC,L5588,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_325_L5588,male,SRP220170,tail fin,,
SRR10118173,RAD-Seq,assembly,173,46017429,PRJNA563695,SAMN12747527,Model organism or animal,14748842,RUTGERS,2017-05-30,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847500,Illumina HiSeq 2500,not applicable,L5587,SINGLE,Reduced Representation,GENOMIC,L5587,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_319_L5587,not applicable,SRP220170,tail fin,,
SRR10118174,RAD-Seq,assembly,173,46769461,PRJNA563695,SAMN12747526,Model organism or animal,14954885,RUTGERS,2017-06-10,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847499,Illumina HiSeq 2500,not applicable,L5586,SINGLE,Reduced Representation,GENOMIC,L5586,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_562_L5586,male,SRP220170,tail fin,,
SRR10118175,RAD-Seq,assembly,173,73526779,PRJNA563695,SAMN12747525,Model organism or animal,21002946,RUTGERS,2017-06-10,public,"sra,bam,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847498,Illumina HiSeq 2500,not applicable,L5585,SINGLE,Reduced Representation,GENOMIC,L5585,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_561_L5585,female,SRP220170,tail fin,,
SRR10118176,RAD-Seq,assembly,173,92065335,PRJNA563695,SAMN12747524,Model organism or animal,25242127,RUTGERS,2017-06-10,public,"sra,run.zq,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847497,Illumina HiSeq 2500,not applicable,L5584,SINGLE,Reduced Representation,GENOMIC,L5584,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_560_L5584,not applicable,SRP220170,tail fin,,
SRR10118177,RAD-Seq,assembly,173,55416172,PRJNA563695,SAMN12747523,Model organism or animal,17096310,RUTGERS,2017-06-10,public,"run.zq,bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847496,Illumina HiSeq 2500,not applicable,L5583,SINGLE,Reduced Representation,GENOMIC,L5583,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_559_L5583,not applicable,SRP220170,tail fin,,
SRR10118178,RAD-Seq,assembly,173,95168805,PRJNA563695,SAMN12747522,Model organism or animal,26385408,RUTGERS,2017-06-10,public,"run.zq,bam,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847495,Illumina HiSeq 2500,not applicable,L5582,SINGLE,Reduced Representation,GENOMIC,L5582,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_558_L5582,female,SRP220170,tail fin,,
SRR10118179,RAD-Seq,assembly,173,89478327,PRJNA563695,SAMN12747521,Model organism or animal,24676465,RUTGERS,2017-06-10,public,"bam,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847494,Illumina HiSeq 2500,not applicable,L5581,SINGLE,Reduced Representation,GENOMIC,L5581,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_557_L5581,not applicable,SRP220170,tail fin,,
SRR10118180,RAD-Seq,assembly,173,51827231,PRJNA563695,SAMN12747520,Model organism or animal,16252373,RUTGERS,2017-06-10,public,"run.zq,bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847493,Illumina HiSeq 2500,not applicable,L5580,SINGLE,Reduced Representation,GENOMIC,L5580,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_555_L5580,female,SRP220170,tail fin,,
SRR10118181,RAD-Seq,assembly,173,57063027,PRJNA563695,SAMN12746852,Model organism or animal,17554509,RUTGERS,2017-05-22,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847492,Illumina HiSeq 2500,not applicable,L4424,SINGLE,Reduced Representation,GENOMIC,L4424,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_189_L4424,female,SRP220170,tail fin,,
SRR10118182,RAD-Seq,assembly,173,54912461,PRJNA563695,SAMN12747519,Model organism or animal,16939932,RUTGERS,2017-06-10,public,"run.zq,sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847491,Illumina HiSeq 2500,not applicable,L5579,SINGLE,Reduced Representation,GENOMIC,L5579,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_554_L5579,male,SRP220170,tail fin,,
SRR10118183,RAD-Seq,assembly,173,44580973,PRJNA563695,SAMN12747518,Model organism or animal,14627743,RUTGERS,2017-06-10,public,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847490,Illumina HiSeq 2500,not applicable,L5578,SINGLE,Reduced Representation,GENOMIC,L5578,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_552_L5578,male,SRP220170,tail fin,,
SRR10118184,RAD-Seq,assembly,173,57247765,PRJNA563695,SAMN12747517,Model organism or animal,17335920,RUTGERS,2017-06-10,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847489,Illumina HiSeq 2500,not applicable,L5577,SINGLE,Reduced Representation,GENOMIC,L5577,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_551_L5577,male,SRP220170,tail fin,,
SRR10118185,RAD-Seq,assembly,173,44375692,PRJNA563695,SAMN12747516,Model organism or animal,14440026,RUTGERS,2017-06-09,public,"bam,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847488,Illumina HiSeq 2500,not applicable,L5576,SINGLE,Reduced Representation,GENOMIC,L5576,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_530_L5576,male,SRP220170,tail fin,,
SRR10118186,RAD-Seq,assembly,173,49701026,PRJNA563695,SAMN12747515,Model organism or animal,15686917,RUTGERS,2017-06-08,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6847487,Illumina HiSeq 2500,not applicable,L5575,SINGLE,Reduced Representation,GENOMIC,L5575,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_525_L5575,not applicable,SRP220170,tail fin,,
SRR10118187,RAD-Seq,assembly,173,60432933,PRJNA563695,SAMN12747514,Model organism or animal,18156885,RUTGERS,2016-06-03,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847486,Illumina HiSeq 2500,not applicable,L5574,SINGLE,Reduced Representation,GENOMIC,L5574,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL16_485_L5574,male,SRP220170,tail fin,,
SRR10118188,RAD-Seq,assembly,173,60536028,PRJNA563695,SAMN12747513,Model organism or animal,18014910,RUTGERS,2017-06-04,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847485,Illumina HiSeq 2500,not applicable,L5569,SINGLE,Reduced Representation,GENOMIC,L5569,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_398_L5569,not applicable,SRP220170,tail fin,,
SRR10118189,RAD-Seq,assembly,173,113274131,PRJNA563695,SAMN12747512,Model organism or animal,29995956,RUTGERS,2017-06-03,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847484,Illumina HiSeq 2500,not applicable,L5568,SINGLE,Reduced Representation,GENOMIC,L5568,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_396_L5568,not applicable,SRP220170,tail fin,,
SRR10118190,RAD-Seq,assembly,173,155546870,PRJNA563695,SAMN12747511,Model organism or animal,39548344,RUTGERS,2017-06-03,public,"sra,bam,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847483,Illumina HiSeq 2500,not applicable,L5567,SINGLE,Reduced Representation,GENOMIC,L5567,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_393_L5567,male,SRP220170,tail fin,,
SRR10118191,RAD-Seq,assembly,173,80331079,PRJNA563695,SAMN12747510,Model organism or animal,22291189,RUTGERS,2017-06-03,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847482,Illumina HiSeq 2500,not applicable,L5566,SINGLE,Reduced Representation,GENOMIC,L5566,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_387_L5566,female,SRP220170,tail fin,,
SRR10118192,RAD-Seq,assembly,173,58674248,PRJNA563695,SAMN12746851,Model organism or animal,18053231,RUTGERS,2017-05-22,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847481,Illumina HiSeq 2500,not applicable,L4423,SINGLE,Reduced Representation,GENOMIC,L4423,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_188_L4423,male,SRP220170,tail fin,,
SRR10118193,RAD-Seq,assembly,173,130511409,PRJNA563695,SAMN12747509,Model organism or animal,33672039,RUTGERS,2017-06-02,public,"bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847480,Illumina HiSeq 2500,not applicable,L5565,SINGLE,Reduced Representation,GENOMIC,L5565,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_360_L5565,male,SRP220170,tail fin,,
SRR10118194,RAD-Seq,assembly,173,71798733,PRJNA563695,SAMN12747508,Model organism or animal,20728453,RUTGERS,2017-06-02,public,"sra,run.zq,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6847479,Illumina HiSeq 2500,not applicable,L5564,SINGLE,Reduced Representation,GENOMIC,L5564,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_354_L5564,not applicable,SRP220170,tail fin,,
SRR10118195,RAD-Seq,assembly,173,150814506,PRJNA563695,SAMN12747507,Model organism or animal,38544977,RUTGERS,2017-05-30,public,"sra,run.zq,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847478,Illumina HiSeq 2500,not applicable,L5563,SINGLE,Reduced Representation,GENOMIC,L5563,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:57:00Z,1,APCL17_353_L5563,male,SRP220170,tail fin,,
